Fecha,Casos_Diagnostico_Max,Casos_Recuperado_Max,Casos_Muerte_Max,Casos_Activos_Max,Tasa_Contagio_Max,Tasa_Recuperacion_Max,Tasa_Muerte_Max,Pais,Ciudad
2020/07/06,329.0,225.0,12.0,92.0,0.03194031051654624,0.031914893617021274,0.02127659574468085,Colombia,Pereira
2020/07/07,344.0,228.0,12.0,104.0,0.16317452133827404,0.03260869565217391,0.0,Colombia,Pereira
2020/07/08,355.0,230.0,12.0,113.0,0.10585811985857427,0.019230769230769232,0.0,Colombia,Pereira
2020/07/09,392.0,235.0,12.0,145.0,0.32771761238477537,0.04424778761061947,0.0,Colombia,Pereira
2020/07/10,397.0,242.0,12.0,143.0,0.03451578566191667,0.04827586206896552,0.0,Colombia,Pereira
2020/07/11,402.0,243.0,12.0,147.0,0.03499895149234343,0.006993006993006993,0.0,Colombia,Pereira
2020/07/12,414.0,245.0,12.0,157.0,0.0817128360379796,0.013605442176870748,0.0,Colombia,Pereira
2020/07/13,416.0,250.0,12.0,154.0,0.012751740022503474,0.03184713375796178,0.0,Colombia,Pereira
2020/07/14,449.0,254.0,12.0,183.0,0.21450353221087287,0.025974025974025976,0.0,Colombia,Pereira
2020/07/15,469.0,262.0,12.0,195.0,0.10940953078074785,0.04371584699453552,0.0,Colombia,Pereira
2020/07/16,503.0,273.0,12.0,218.0,0.17455881345754537,0.05641025641025641,0.0,Colombia,Pereira
2020/07/17,529.0,279.0,12.0,238.0,0.11941267201568602,0.027522935779816515,0.0,Colombia,Pereira
2020/07/18,556.0,285.0,12.0,259.0,0.1135920576701599,0.025210084033613446,0.0,Colombia,Pereira
2020/07/19,570.0,288.0,13.0,269.0,0.05412751537303618,0.011583011583011582,0.003861003861003861,Colombia,Pereira
2020/07/20,573.0,293.0,14.0,266.0,0.011167955045030391,0.01858736059479554,0.0037174721189591076,Colombia,Pereira
2020/07/21,617.0,298.0,14.0,305.0,0.16564521960810036,0.018796992481203006,0.0,Colombia,Pereira
2020/07/22,641.0,304.0,17.0,320.0,0.07880721537026365,0.019672131147540985,0.009836065573770493,Colombia,Pereira
2020/07/23,670.0,315.0,17.0,338.0,0.09076702079803632,0.034375,0.0,Colombia,Pereira
2020/07/24,716.0,321.0,17.0,378.0,0.1363176169326254,0.01775147928994083,0.0,Colombia,Pereira
2020/07/25,754.0,328.0,18.0,408.0,0.10070510769855928,0.018518518518518517,0.0026455026455026454,Colombia,Pereira
2020/07/26,779.0,335.0,18.0,426.0,0.06138749384072169,0.01715686274509804,0.0,Colombia,Pereira
2020/07/27,784.0,353.0,19.0,412.0,0.011759450155012787,0.04225352112676056,0.002347417840375587,Colombia,Pereira
2020/07/28,831.0,361.0,19.0,451.0,0.11429640298060147,0.019417475728155338,0.0,Colombia,Pereira
2020/07/29,890.0,377.0,20.0,493.0,0.13108630268799287,0.03547671840354767,0.0022172949002217295,Colombia,Pereira
2020/07/30,929.0,391.0,20.0,518.0,0.07927973874072625,0.028397565922920892,0.0,Colombia,Pereira
2020/07/31,970.0,407.0,21.0,542.0,0.07933047519240242,0.03088803088803089,0.0019305019305019305,Colombia,Pereira
2020/08/01,1084.0,430.0,23.0,631.0,0.2108313011194707,0.042435424354243544,0.0036900369003690036,Colombia,Pereira
2020/08/02,1199.0,439.0,26.0,734.0,0.18273391601725383,0.014263074484944533,0.004754358161648178,Colombia,Pereira
2020/08/03,1272.0,480.0,32.0,760.0,0.09974697492356972,0.055858310626702996,0.008174386920980926,Colombia,Pereira
2020/08/04,1337.0,496.0,32.0,809.0,0.08579269680427838,0.021052631578947368,0.0,Colombia,Pereira
2020/08/05,1377.0,519.0,35.0,823.0,0.04960565084732629,0.02843016069221261,0.003708281829419036,Colombia,Pereira
2020/08/06,1426.0,539.0,35.0,852.0,0.059739072081746836,0.024301336573511544,0.0,Colombia,Pereira
2020/08/07,1506.0,555.0,37.0,914.0,0.09422469568852614,0.018779342723004695,0.002347417840375587,Colombia,Pereira
2020/08/08,1596.0,575.0,41.0,980.0,0.0988315890615642,0.02188183807439825,0.00437636761487965,Colombia,Pereira
2020/08/09,1666.0,602.0,42.0,1022.0,0.07170793252484318,0.027551020408163266,0.0010204081632653062,Colombia,Pereira
2020/08/10,1727.0,632.0,43.0,1052.0,0.05993060752579629,0.029354207436399216,0.0009784735812133072,Colombia,Pereira
2020/08/11,1801.0,666.0,43.0,1092.0,0.07063999444714789,0.03231939163498099,0.0,Colombia,Pereira
2020/08/12,1924.0,683.0,44.0,1197.0,0.11313472794364944,0.015567765567765568,0.0009157509157509158,Colombia,Pereira
2020/08/13,2055.0,704.0,47.0,1304.0,0.10995667479050969,0.017543859649122806,0.002506265664160401,Colombia,Pereira
2020/08/14,2144.0,787.0,49.0,1308.0,0.06859562535289639,0.06365030674846625,0.0015337423312883436,Colombia,Pereira
2020/08/15,2239.0,853.0,51.0,1335.0,0.07301207670643209,0.05045871559633028,0.0015290519877675841,Colombia,Pereira
2020/08/16,2319.0,904.0,52.0,1363.0,0.06025440653414746,0.038202247191011236,0.000749063670411985,Colombia,Pereira
2020/08/17,2341.0,993.0,53.0,1295.0,0.016232753734783407,0.0652971386647102,0.0007336757153338225,Colombia,Pereira
2020/08/18,2395.0,1057.0,56.0,1282.0,0.0419384931560593,0.04942084942084942,0.0023166023166023165,Colombia,Pereira
2020/08/19,2559.0,1171.0,64.0,1324.0,0.12867738673698934,0.08892355694227769,0.0062402496099844,Colombia,Pereira
2020/08/20,2644.0,1333.0,67.0,1244.0,0.06460293744275344,0.12235649546827794,0.0022658610271903325,Colombia,Pereira
2020/08/21,2758.0,1402.0,68.0,1288.0,0.09223515477960809,0.05546623794212219,0.0008038585209003215,Colombia,Pereira
2020/08/22,2997.0,1499.0,71.0,1427.0,0.186816702565995,0.07531055900621118,0.002329192546583851,Colombia,Pereira
2020/08/23,3107.0,1570.0,73.0,1464.0,0.07765287407815612,0.049754730203223546,0.001401541695865452,Colombia,Pereira
2020/08/24,3263.0,1726.0,79.0,1458.0,0.10737170046398149,0.10655737704918032,0.004098360655737705,Colombia,Pereira
2020/08/25,3396.0,1817.0,81.0,1498.0,0.09195325330564325,0.062414266117969824,0.0013717421124828531,Colombia,Pereira
2020/08/26,3515.0,1926.0,82.0,1507.0,0.08010327637179071,0.07276368491321762,0.0006675567423230974,Colombia,Pereira
2020/08/27,3680.0,2002.0,84.0,1594.0,0.11043660563588728,0.050431320504313204,0.0013271400132714001,Colombia,Pereira
2020/08/28,3812.0,2151.0,88.0,1573.0,0.08356115600501066,0.09347553324968633,0.002509410288582183,Colombia,Pereira
2020/08/29,3915.0,2272.0,88.0,1555.0,0.06609499180120611,0.07692307692307693,0.0,Colombia,Pereira
2020/08/30,4000.0,2363.0,91.0,1546.0,0.055189799207630126,0.05852090032154341,0.0019292604501607716,Colombia,Pereira
2020/08/31,4090.0,2492.0,94.0,1504.0,0.058788758609325996,0.08344113842173351,0.0019404915912031048,Colombia,Pereira
2020/09/01,4307.0,2578.0,96.0,1633.0,0.14573690042523815,0.057180851063829786,0.0013297872340425532,Colombia,Pereira
2020/09/02,4402.0,2728.0,98.0,1576.0,0.05879325122335333,0.09185548071034905,0.001224739742804654,Colombia,Pereira
2020/09/03,4466.0,2873.0,103.0,1490.0,0.041050231396668316,0.09200507614213198,0.0031725888324873096,Colombia,Pereira
2020/09/04,4620.0,2962.0,106.0,1552.0,0.1044948508495083,0.059731543624161075,0.0020134228187919465,Colombia,Pereira
2020/09/05,4754.0,2986.0,111.0,1657.0,0.08732500251337177,0.015463917525773196,0.0032216494845360823,Colombia,Pereira
2020/09/06,4856.0,3191.0,116.0,1549.0,0.062279753823100095,0.12371756185878093,0.0030175015087507543,Colombia,Pereira
2020/09/07,4879.0,3386.0,123.0,1370.0,0.01502640384049622,0.12588766946417043,0.004519044544867657,Colombia,Pereira
2020/09/08,5006.0,3565.0,127.0,1314.0,0.09381806420893024,0.13065693430656936,0.00291970802919708,Colombia,Pereira
2020/09/09,5119.0,3666.0,130.0,1323.0,0.08706080330139011,0.07686453576864535,0.00228310502283105,Colombia,Pereira
2020/09/10,5253.0,3976.0,134.0,1143.0,0.1025665711347227,0.23431594860166288,0.0030234315948601664,Colombia,Pereira
2020/09/11,5371.0,4140.0,138.0,1093.0,0.1045780490369911,0.14348206474190725,0.003499562554680665,Colombia,Pereira
2020/09/12,5482.0,4251.0,139.0,1092.0,0.10290448690892257,0.10155535224153706,0.0009149130832570906,Colombia,Pereira
2020/09/13,5617.0,4346.0,142.0,1129.0,0.12530311756785575,0.08699633699633699,0.0027472527472527475,Colombia,Pereira
2020/09/14,5710.0,4408.0,144.0,1158.0,0.08351891290550753,0.05491585473870682,0.001771479185119575,Colombia,Pereira
2020/09/15,5779.0,4415.0,144.0,1220.0,0.0604277369072093,0.006044905008635579,0.0,Colombia,Pereira
2020/09/16,5966.0,4627.0,149.0,1189.0,,,,Colombia,Pereira
2020/09/17,6148.0,4834.0,154.0,1160.0,,,,Colombia,Pereira
2020/09/18,6326.0,5036.0,159.0,1131.0,,,,Colombia,Pereira
2020/09/19,6499.0,5233.0,164.0,1102.0,,,,Colombia,Pereira
2020/09/20,6668.0,5425.0,169.0,1074.0,,,,Colombia,Pereira
2020/09/21,6832.0,5612.0,174.0,1047.0,,,,Colombia,Pereira
2020/09/22,6992.0,5794.0,179.0,1019.0,,,,Colombia,Pereira
2020/09/23,7148.0,5971.0,183.0,993.0,,,,Colombia,Pereira
2020/09/24,7300.0,6144.0,187.0,969.0,,,,Colombia,Pereira
2020/09/25,7448.0,6313.0,191.0,944.0,,,,Colombia,Pereira
2020/09/26,7592.0,6477.0,195.0,920.0,,,,Colombia,Pereira
2020/09/27,7733.0,6637.0,199.0,896.0,,,,Colombia,Pereira
2020/09/28,7870.0,6793.0,203.0,874.0,,,,Colombia,Pereira
2020/09/29,8003.0,6945.0,207.0,851.0,,,,Colombia,Pereira
2020/09/30,8133.0,7093.0,211.0,829.0,,,,Colombia,Pereira
2020/10/01,8259.0,7237.0,215.0,808.0,,,,Colombia,Pereira
2020/10/02,8382.0,7378.0,219.0,786.0,,,,Colombia,Pereira
2020/10/03,8502.0,7515.0,222.0,765.0,,,,Colombia,Pereira
2020/10/04,8619.0,7648.0,225.0,745.0,,,,Colombia,Pereira
2020/10/05,8732.0,7778.0,228.0,727.0,,,,Colombia,Pereira
2020/10/06,8843.0,7905.0,231.0,707.0,,,,Colombia,Pereira
2020/10/07,8951.0,8028.0,234.0,688.0,,,,Colombia,Pereira
2020/10/08,9056.0,8148.0,237.0,671.0,,,,Colombia,Pereira
2020/10/09,9158.0,8265.0,240.0,653.0,,,,Colombia,Pereira
2020/10/10,9257.0,8379.0,243.0,636.0,,,,Colombia,Pereira
2020/10/11,9354.0,8490.0,246.0,618.0,,,,Colombia,Pereira
2020/10/12,9448.0,8598.0,249.0,602.0,,,,Colombia,Pereira
2020/10/13,9540.0,8703.0,252.0,585.0,,,,Colombia,Pereira
2020/10/14,9629.0,8805.0,255.0,570.0,,,,Colombia,Pereira
2020/10/15,9716.0,8904.0,258.0,554.0,,,,Colombia,Pereira
