Fecha,Casos_Diagnostico,Casos_Recuperado,Casos_Muerte,Casos_Activos,Tasa_Contagio,Tasa_Recuperacion,Tasa_Muerte
2020-08-20,2644,1333.0,64.0,1247.0,0.06445688709435235,0.12207987942727958,0.002260738507912585
2020-08-21,2758,1402.0,65.0,1291.0,0.09201325785551921,0.05533279871692061,0.0008019246190858059
2020-08-22,2997,1499.0,68.0,1430.0,0.18638258164601207,0.07513555383423702,0.0023237800154918666
2020-08-23,3107,1570.0,70.0,1467.0,0.07748996595071943,0.04965034965034965,0.0013986013986013986
2020-08-24,3263,1726.0,74.0,1463.0,0.10715212643440279,0.10633946830265849,0.0027266530334014998
2020-08-25,3396,1818.0,76.0,1502.0,0.09163899064909628,0.06288448393711552,0.001367053998632946
2020-08-26,3515,1928.0,77.0,1510.0,0.07988995206720538,0.07323568575233022,0.0006657789613848203
2020-08-27,3680,2005.0,78.0,1597.0,0.11021719516111399,0.05099337748344371,0.0006622516556291391
2020-08-28,3812,2154.0,80.0,1578.0,0.0834041845159593,0.09329993738259236,0.0012523481527864746
2020-08-29,3915,2272.0,0.0,1643.0,0.06588556533795767,0.07477820025348543,-0.050697084917617236
